70	6.3	0.1	640	0.483081	0.797822	0.000398911	0.00024154	0.000846612	0.000512623	0.00120523	0.000729767	0.00154432	0.000935083
64	7.9	0.1	640.1	0.474098	0.793404	0.000396702	0.000237049	0.000841923	0.000503091	0.00119856	0.000716198	0.00153577	0.000917695
58.1	8.8	0.1	640	0.483599	0.790748	0.000395374	0.0002418	0.000839105	0.000513173	0.00119455	0.000730551	0.00153062	0.000936087
52.6	10.2	0.1	640	0.482819	0.786841	0.000393421	0.000241409	0.000834959	0.000512345	0.00118864	0.000729371	0.00152306	0.000934576
46.4	11.9	0.1	640.1	0.483807	0.782271	0.000391135	0.000241903	0.000830109	0.000513393	0.00118174	0.000730864	0.00151421	0.000936488
40.3	12.4	0.9	640.1	0.513467	0.780901	0.284638	0.187159	0.60409	0.397208	0.859979	0.565464	1.10193	0.724554
38	13	1	640.1	0.517524	0.779264	0.389632	0.258762	0.826918	0.549172	1.1772	0.781798	1.50839	1.00175
35.3	13.9	1	640.1	0.519795	0.77682	0.38841	0.259897	0.824325	0.551582	1.17351	0.785229	1.50366	1.00615
33.9	14.3	2.3	640.1	0.522773	0.775739	4.71921	3.18029	10.0156	6.74955	14.2582	9.60862	18.2696	12.312
33.4	14.6	3.7	640	0.520956	0.77481	19.6232	13.194	41.6465	28.0017	59.2877	39.8631	75.9679	51.0783
33.1	14.4	3.5	639.9	0.526714	0.775227	16.6189	11.2914	35.2705	23.9639	50.2109	34.1148	64.3374	43.7128
32.9	14.5	3.8	639.8	0.526308	0.774837	21.2584	14.4398	45.1169	30.6457	64.2282	43.627	82.2984	55.9012
33	14	4.8	639.7	0.534306	0.776065	42.9133	29.545	91.0751	62.7035	129.654	89.2644	166.131	114.378
32.1	14.8	3.7	639.6	0.526817	0.773787	19.5973	13.3424	41.5915	28.3167	59.2095	40.3115	75.8677	51.6529
31.1	15.6	4.8	639.4	0.520193	0.771402	42.6555	28.7646	90.528	61.0473	128.875	86.9066	165.133	111.357
30.4	16.1	4.1	639.2	0.51673	0.769828	26.5287	17.8068	56.3019	37.7914	80.1512	53.7997	102.701	68.9359
27.1	17.9	3.1	639	0.513494	0.764828	11.3925	7.64875	24.1784	16.233	34.4202	23.1092	44.1041	29.6108
26.3	17.8	3.6	638.8	0.522386	0.764851	17.8424	12.1862	37.8671	25.8629	53.9075	36.8182	69.074	47.1768
25.2	18.6	4.3	638.4	0.51865	0.762276	30.3032	20.6181	64.3126	43.758	91.555	62.2937	117.314	79.8196
25.7	18	5.2	638.1	0.523717	0.763488	53.6763	36.8194	113.917	78.142	162.172	111.243	207.799	142.54
25.2	18	4.6	637.7	0.527904	0.76301	37.1341	25.692	78.81	54.5263	112.194	77.6234	143.759	99.4623
24.6	18.1	4	637.5	0.531632	0.762508	24.4003	17.0122	51.7848	36.1052	73.7206	51.3991	94.4615	65.86
23.4	18.9	4.5	637.2	0.529791	0.760062	34.6303	24.1386	73.4961	51.2295	104.629	72.93	134.065	93.4484
23.1	19.1	5.1	637	0.529286	0.759303	50.3612	35.1052	106.882	74.5039	152.156	106.063	194.965	135.904
24.6	18.4	3.8	636.7	0.525744	0.760768	20.8724	14.4243	44.2977	30.6128	63.062	43.5802	80.8041	55.8412
24.5	18.6	3	636.5	0.523149	0.760008	10.2601	7.06251	21.7751	14.9888	30.9989	21.338	39.7202	27.3413
23.6	18.9	4	636.1	0.52651	0.75875	24.28	16.8483	51.5296	35.7573	73.3572	50.9039	93.9959	65.2254
24.2	18.6	5	636	0.525452	0.759411	47.4632	32.8408	100.731	69.6982	143.401	99.222	183.746	127.137
24.3	18.8	5	635.8	0.520931	0.758652	47.4157	32.5582	100.631	69.0985	143.257	98.3683	183.562	126.044
24.6	18.4	6	635.6	0.524429	0.759453	82.021	56.6383	174.074	120.204	247.81	171.122	317.53	219.266
24.5	18.3	4.8	635.8	0.527268	0.759953	42.0224	29.1558	89.1843	61.8776	126.962	88.0887	162.682	112.872
24.7	18.1	4.7	635.5	0.528301	0.760116	39.4588	27.4249	83.7436	58.204	119.217	82.859	152.758	106.171
24.3	17.7	5.9	635.4	0.538347	0.761042	78.151	55.2826	165.86	117.327	236.118	167.026	302.548	214.017
