eGasI	evarth	eEst	ePv	ePd	erho	eIi	eIh
2.69011e-06	-1.95443	5.72816e-17	2.04146e-15	0.12	2.69018e-06	0.00433517	0.00433529
2.70662e-06	-1.92908	6.45853e-17	2.30024e-15	0.12	2.70669e-06	0.00476822	0.00476836
2.73428e-06	-1.91651	6.85849e-17	2.35959e-15	0.12	2.73435e-06	0.0039604	0.00396051
2.77962e-06	-1.8854	7.9719e-17	2.61276e-15	0.12	2.7797e-06	0.00446285	0.00446297
2.80115e-06	-1.84259	9.84623e-17	3.26241e-15	0.12	2.80123e-06	0.0038745	0.00387461
2.82488e-06	-1.77117	1.41623e-16	4.92329e-15	0.12	2.82496e-06	0.00288635	0.00288643
2.86387e-06	-1.67414	2.37804e-16	8.79002e-15	0.12	2.86395e-06	0.00164872	0.00164876
2.81507e-06	-1.64101	2.85803e-16	1.22404e-14	0.12	2.81515e-06	0.00110837	0.0011084
2.76924e-06	-1.6301	3.03898e-16	1.43793e-14	0.12	2.76932e-06	0.000793393	0.000793415
2.73574e-06	-1.60847	3.43657e-16	1.77646e-14	0.12	2.73581e-06	0.000503562	0.000503577
2.72427e-06	-1.58708	3.88708e-16	2.11337e-14	0.12	2.72435e-06	0.000184957	0.000184963
2.74146e-06	-1.53987	5.13261e-16	2.92128e-14	0.12	2.74154e-06	7.06827e-07	7.06847e-07
2.76979e-06	-1.49893	6.57738e-16	3.8194e-14	0.12	2.76986e-06	1.80969e-05	1.80974e-05
2.76267e-06	-1.49893	6.57738e-16	3.86545e-14	0.12	2.76274e-06	4.63366e-05	4.63379e-05
2.75694e-06	-1.504	6.37626e-16	3.75401e-14	0.12	2.75702e-06	7.24087e-05	7.24107e-05
2.75297e-06	-1.504	6.37626e-16	3.77951e-14	0.12	2.75305e-06	7.21838e-05	7.21858e-05
2.75531e-06	-1.49388	6.78493e-16	4.07523e-14	0.12	2.75538e-06	4.60353e-05	4.60366e-05
2.76139e-06	-1.46886	7.9268e-16	4.91726e-14	0.12	2.76147e-06	0.000211664	0.00021167
2.78489e-06	-1.39122	1.3071e-15	8.95865e-14	0.12	2.78496e-06	0.000506572	0.000506587
2.82934e-06	-1.34453	1.7901e-15	1.24733e-13	0.12	2.82942e-06	6.6283e-06	6.62848e-06
2.8371e-06	-1.3308	1.96776e-15	1.39044e-13	0.12	2.83718e-06	4.77556e-05	4.7757e-05
2.82958e-06	-1.33994	1.84744e-15	1.29826e-13	0.12	2.82966e-06	0.000649951	0.000649969
2.84401e-06	-1.33536	1.90663e-15	1.32067e-13	0.12	2.84409e-06	0.000408353	0.000408364
2.86845e-06	-1.30369	2.37867e-15	1.68471e-13	0.12	2.86853e-06	1.20718e-05	1.20721e-05
2.88684e-06	-1.28589	2.70003e-15	1.92247e-13	0.12	2.88692e-06	7.58043e-07	7.58064e-07
2.89922e-06	-1.27707	2.87691e-15	2.04232e-13	0.12	2.89931e-06	7.63724e-07	7.63745e-07
2.87654e-06	-1.29476	2.5342e-15	1.80216e-13	0.12	2.87662e-06	3.73447e-05	3.73457e-05
2.91157e-06	-1.28147	2.78705e-15	1.91737e-13	0.12	2.91165e-06	7.71117e-07	7.71139e-07
2.90835e-06	-1.28147	2.78705e-15	1.92852e-13	0.12	2.90843e-06	2.7958e-05	2.79587e-05
2.90181e-06	-1.29032	2.61577e-15	1.79724e-13	0.12	2.90189e-06	0.000154007	0.000154012
2.89667e-06	-1.30369	2.37867e-15	1.60383e-13	0.12	2.89675e-06	0.000256094	0.000256101
2.90393e-06	-1.30817	2.30457e-15	1.51944e-13	0.12	2.90401e-06	0.000154696	0.0001547
2.9131e-06	-1.3308	1.96776e-15	1.21728e-13	0.12	2.91318e-06	5.04683e-05	5.04697e-05
2.90331e-06	-1.32624	2.03087e-15	1.29073e-13	0.12	2.90339e-06	7.85429e-05	7.85451e-05
2.92924e-06	-1.29032	2.61577e-15	1.7083e-13	0.12	2.92932e-06	0.000393395	0.000393406
2.95733e-06	-1.27267	2.96972e-15	1.90905e-13	0.12	2.95741e-06	0.000363723	0.000363733
2.9684e-06	-1.2683	3.06554e-15	1.94594e-13	0.12	2.96848e-06	0.000611848	0.000611865
2.98082e-06	-1.24231	3.71032e-15	2.43553e-13	0.12	2.9809e-06	9.90848e-05	9.90875e-05
3.00485e-06	-1.20419	4.94545e-15	3.38706e-13	0.12	3.00494e-06	8.11793e-07	8.11816e-07
3.01896e-06	-1.18346	5.80452e-15	4.06656e-13	0.12	3.01904e-06	7.37575e-06	7.37596e-06
3.00778e-06	-1.20002	5.10629e-15	3.51223e-13	0.12	3.00786e-06	4.02692e-05	4.02703e-05
3.02684e-06	-1.17935	5.99377e-15	4.17481e-13	0.12	3.02693e-06	8.2022e-07	8.20243e-07
2.99959e-06	-1.20002	5.10629e-15	3.5684e-13	0.12	2.99967e-06	2.9369e-05	2.93698e-05
3.00268e-06	-1.20419	4.94545e-15	3.4019e-13	0.12	3.00277e-06	8.10604e-07	8.10627e-07
2.98571e-06	-1.22524	4.21511e-15	2.85019e-13	0.12	2.9858e-06	0.000118181	0.000118185
2.99672e-06	-1.221	4.35187e-15	2.90759e-13	0.12	2.99681e-06	3.24492e-06	3.24501e-06
2.99759e-06	-1.19586	5.27244e-15	3.73692e-13	0.12	2.99767e-06	8.06611e-07	8.06633e-07
3.00005e-06	-1.18346	5.80452e-15	4.22329e-13	0.12	3.00013e-06	8.06159e-07	8.06181e-07
3.02906e-06	-1.1671	6.59992e-15	4.72122e-13	0.12	3.02915e-06	8.19617e-07	8.19639e-07
3.03323e-06	-1.15899	7.03817e-15	5.09722e-13	0.12	3.03332e-06	8.20684e-07	8.20707e-07
3.05127e-06	-1.13497	8.53873e-15	6.35167e-13	0.12	3.05135e-06	8.26873e-07	8.26896e-07
3.02319e-06	-1.13894	8.26774e-15	6.43995e-13	0.12	3.02327e-06	8.12175e-07	8.12198e-07
3.00311e-06	-1.13101	8.81873e-15	7.29138e-13	0.12	3.0032e-06	1.28725e-05	1.28729e-05
3.02361e-06	-1.13497	8.53873e-15	6.71883e-13	0.12	3.0237e-06	8.11802e-07	8.11824e-07
3.03822e-06	-1.13497	8.53873e-15	6.53098e-13	0.12	3.0383e-06	8.1976e-07	8.19783e-07
3.03486e-06	-1.13894	8.26774e-15	6.30767e-13	0.12	3.03495e-06	0	0
3.02469e-06	-1.13101	8.81873e-15	7.00918e-13	0.12	3.02478e-06	7.33328e-06	7.33348e-06
3.04547e-06	-1.11528	1.00351e-14	7.98358e-13	0.12	3.04555e-06	0	0
2.96489e-06	-1.20002	5.10629e-15	3.82371e-13	0.12	2.96497e-06	2.86811e-05	2.86819e-05
2.89999e-06	-1.30369	2.37867e-15	1.59432e-13	0.12	2.90007e-06	0.000228549	0.000228556
2.91047e-06	-1.28147	2.78705e-15	1.92016e-13	0.12	2.91055e-06	0.000229407	0.000229414
2.93933e-06	-1.24231	3.71032e-15	2.63589e-13	0.12	2.93942e-06	7.81153e-07	7.81175e-07
2.88452e-06	-1.29922	2.45518e-15	1.70193e-13	0.12	2.8846e-06	7.58495e-07	7.58517e-07
2.85065e-06	-1.33536	1.90663e-15	1.30351e-13	0.12	2.85073e-06	7.44334e-07	7.44355e-07
2.8097e-06	-1.39122	1.3071e-15	8.60573e-14	0.12	2.80977e-06	2.9191e-06	2.91918e-06
2.7822e-06	-1.45402	8.70366e-16	5.36281e-14	0.12	2.78227e-06	6.50767e-06	6.50786e-06
2.76272e-06	-1.48885	6.99914e-16	4.19647e-14	0.12	2.7628e-06	0.000212521	0.000212527
2.73866e-06	-1.53987	5.13261e-16	2.94694e-14	0.12	2.73874e-06	0.000263493	0.0002635
2.6861e-06	-1.5924	3.76912e-16	2.1663e-14	0.12	2.68617e-06	0.000312184	0.000312193
2.65281e-06	-1.62467	3.13379e-16	1.80539e-14	0.12	2.65289e-06	0.000549771	0.000549786
2.63039e-06	-1.69092	2.16956e-16	1.17983e-14	0.12	2.63046e-06	0.000332345	0.000332354
2.62186e-06	-1.74214	1.64877e-16	8.49675e-15	0.12	2.62193e-06	0.000196489	0.000196494
2.60128e-06	-1.80063	1.2169e-16	6.01059e-15	0.12	2.60135e-06	0.000299174	0.000299182
2.60574e-06	-1.86083	8.99354e-17	4.11465e-15	0.12	2.60581e-06	0.000397504	0.000397515
2.63573e-06	-1.90401	7.28361e-17	3.03669e-15	0.12	2.63581e-06	0.000375618	0.000375628
2.67025e-06	-1.94806	5.90252e-17	2.2213e-15	0.12	2.67033e-06	0.000669049	0.000669068
2.699e-06	-1.96721	5.39501e-17	1.89638e-15	0.12	2.69907e-06	0.000299406	0.000299414
2.73199e-06	-1.92278	6.65546e-17	2.31675e-15	0.12	2.73206e-06	0.000748698	0.000748719
2.70787e-06	-1.94171	6.08226e-17	2.16086e-15	0.12	2.70795e-06	0.00118224	0.00118228
2.67638e-06	-2.006	4.50868e-17	1.57739e-15	0.12	2.67646e-06	0.000723793	0.000723814
2.66282e-06	-2.03223	4.0013e-17	1.39281e-15	0.12	2.66289e-06	0.00162343	0.00162347
2.6793e-06	-2.01908	4.24729e-17	1.45671e-15	0.12	2.67937e-06	0.00220631	0.00220637
2.6768e-06	-2.01908	4.24729e-17	1.46096e-15	0.12	2.67688e-06	0.00203205	0.0020321
2.64934e-06	-2.06544	3.44758e-17	1.18384e-15	0.12	2.64941e-06	0.00161186	0.00161191
2.63648e-06	-2.11272	2.80017e-17	9.37472e-16	0.12	2.63656e-06	0.000575424	0.00057544
2.64135e-06	-2.11956	2.71833e-17	8.96639e-16	0.12	2.64142e-06	0.000496684	0.000496698
2.64191e-06	-2.14017	2.48709e-17	8.03389e-16	0.12	2.64198e-06	0.0014722	0.00147224
2.66122e-06	-2.09912	2.97144e-17	9.64749e-16	0.12	2.6613e-06	0.00141926	0.0014193
2.66444e-06	-2.09912	2.97144e-17	9.58806e-16	0.12	2.66452e-06	0.00186682	0.00186687
2.68179e-06	-2.06544	3.44758e-17	1.11489e-15	0.12	2.68186e-06	0.00150744	0.00150748
2.68125e-06	-2.07214	3.34652e-17	1.07571e-15	0.12	2.68132e-06	0.00123758	0.00123761
2.69604e-06	-2.0521	3.65906e-17	1.16821e-15	0.12	2.69612e-06	0.00251607	0.00251614
2.7074e-06	-2.03223	4.0013e-17	1.27678e-15	0.12	2.70748e-06	0.00324295	0.00324304
2.69554e-06	-2.0521	3.65906e-17	1.16821e-15	0.12	2.69562e-06	0.00118501	0.00118505
2.6832e-06	-2.08559	3.15331e-17	9.95051e-16	0.12	2.68328e-06	0.00124117	0.0012412
2.67175e-06	-2.09912	2.97144e-17	9.43949e-16	0.12	2.67182e-06	0.00110791	0.00110794
2.70095e-06	-2.04546	3.76971e-17	1.19955e-15	0.12	2.70102e-06	0.0023388	0.00233886
2.72019e-06	-2.01253	4.376e-17	1.3912e-15	0.12	2.72027e-06	0.0019309	0.00193095
2.72639e-06	-1.99949	4.64543e-17	1.48096e-15	0.12	2.72646e-06	0.00127134	0.00127137
2.73574e-06	-1.96721	5.39501e-17	1.75071e-15	0.12	2.73582e-06	0.00186252	0.00186258
2.75837e-06	-1.92278	6.65546e-17	2.17698e-15	0.12	2.75845e-06	0.00103884	0.00103887
2.78896e-06	-1.84259	9.84623e-17	3.35103e-15	0.12	2.78904e-06	0.000723707	0.000723727
2.83225e-06	-1.71352	1.92013e-16	7.14375e-15	0.12	2.83233e-06	5.03015e-05	5.03029e-05
2.85726e-06	-1.64649	2.77168e-16	1.0819e-14	0.12	2.85734e-06	0.000233017	0.000233024
2.85892e-06	-1.64101	2.85803e-16	1.12115e-14	0.12	2.859e-06	0.000511315	0.00051133
2.86014e-06	-1.5924	3.76912e-16	1.5934e-14	0.12	2.86022e-06	0.000205002	0.000205008
2.86908e-06	-1.5607	4.53552e-16	1.98382e-14	0.12	2.86916e-06	0.000552161	0.000552177
2.86349e-06	-1.55025	4.82468e-16	2.17245e-14	0.12	2.86357e-06	0.000787638	0.00078766
2.84921e-06	-1.55025	4.82468e-16	2.23517e-14	0.12	2.84929e-06	0.000779703	0.000779725
2.84757e-06	-1.5347	5.29398e-16	2.52577e-14	0.12	2.84765e-06	0.000777151	0.000777173
2.86262e-06	-1.51928	5.80961e-16	2.76494e-14	0.12	2.8627e-06	0.000353396	0.000353405
2.87357e-06	-1.46886	7.9268e-16	4.03738e-14	0.12	2.87365e-06	7.86063e-05	7.86085e-05
2.88581e-06	-1.41028	1.15307e-15	6.40673e-14	0.12	2.88589e-06	0.000320191	0.000320199
2.8859e-06	-1.39122	1.3071e-15	7.53391e-14	0.12	2.88598e-06	7.70802e-07	7.70823e-07
